rundate,report_period,region_num,foreign_region,foreign_country,uk_group,uk_apt,foreign_apt,ty_t_pax,ty_s_pax,ty_c_pax,ly_t_pax,ly_s_pax,ly_c_pax,pc_change
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,BULGARIA,2,BELFAST INTERNATIONAL,PLOVDIV,4636,0,4636,567,0,567,717.63668
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,BULGARIA,2,BELFAST INTERNATIONAL,SOFIA,3223,0,3223,349,0,349,823.4957
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,BULGARIA,2,BIGGIN HILL,SOFIA,6,0,6,5,0,5,20
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,BULGARIA,2,BIRMINGHAM,BURGAS,17205,0,17205,0,0,0,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,BULGARIA,2,BIRMINGHAM,SOFIA,44017,41053,2964,8538,8045,493,415.54228
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,BULGARIA,2,BIRMINGHAM,VARNA,352,352,0,0,0,0,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,BULGARIA,2,BRISTOL,BURGAS,14820,0,14820,0,0,0,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,BULGARIA,2,BRISTOL,SOFIA,14098,9990,4108,2173,1871,302,548.78049
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,BULGARIA,2,CARDIFF WALES,BURGAS,14492,0,14492,0,0,0,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,BULGARIA,2,DONCASTER SHEFFIELD,BURGAS,22860,0,22860,2298,2298,0,894.77807
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,BULGARIA,2,DONCASTER SHEFFIELD,SOFIA,207,207,0,0,0,0,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,BULGARIA,2,EAST MIDLANDS INTERNATIONAL,BURGAS,8858,7211,1647,0,0,0,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,BULGARIA,2,EAST MIDLANDS INTERNATIONAL,SOFIA,3295,2289,1006,444,119,325,642.11712
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,BULGARIA,2,EDINBURGH,BURGAS,9933,6564,3369,0,0,0,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,BULGARIA,2,EDINBURGH,SOFIA,35770,35770,0,18358,18358,0,94.84693
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,BULGARIA,2,GLASGOW,BURGAS,10395,7738,2657,0,0,0,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,BULGARIA,2,GLASGOW,SOFIA,266,0,266,147,81,66,80.95238
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,BULGARIA,2,HUMBERSIDE,BURGAS,4853,0,4853,0,0,0,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,BULGARIA,2,LEEDS BRADFORD,BURGAS,16561,13738,2823,0,0,0,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,BULGARIA,2,LIVERPOOL (JOHN LENNON),BURGAS,0,0,0,2802,2802,0,-100
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,BULGARIA,2,LIVERPOOL (JOHN LENNON),SOFIA,34464,34464,0,13116,13048,68,162.76304
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,BULGARIA,2,LIVERPOOL (JOHN LENNON),VARNA,18963,18963,0,12205,12205,0,55.37075
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,BULGARIA,2,MANCHESTER,BURGAS,65373,37934,27439,0,0,0,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,BULGARIA,2,MANCHESTER,SOFIA,67550,60022,7528,19116,18389,727,253.36891
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,BULGARIA,2,NEWCASTLE,BURGAS,28608,28608,0,0,0,0,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,BULGARIA,2,NEWCASTLE,SOFIA,2827,2827,0,111,111,0,2446.84685
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,BULGARIA,2,NEWQUAY,SOFIA,0,0,0,147,0,147,-100
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,BULGARIA,2,NORWICH,BURGAS,1413,0,1413,0,0,0,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,BULGARIA,2,TEESSIDE INTERNATIONAL AIRPORT,BURGAS,4764,0,4764,0,0,0,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,CZECH REPUBLIC,1,GATWICK,KARLOVY VARY,90,0,90,0,0,0,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,CZECH REPUBLIC,1,GATWICK,PRAGUE,108049,108049,0,13536,13478,58,698.23434
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,CZECH REPUBLIC,1,HEATHROW,PRAGUE,304480,304480,0,53729,53729,0,466.69583
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,CZECH REPUBLIC,1,LONDON CITY,PRAGUE,4007,4007,0,2036,2036,0,96.80747
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,CZECH REPUBLIC,1,LUTON,PRAGUE,59085,59085,0,0,0,0,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,CZECH REPUBLIC,1,STANSTED,BRNO (TURANY),94130,94130,0,22799,22799,0,312.86899
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,CZECH REPUBLIC,1,STANSTED,OSTRAVA,30203,30203,0,10232,10232,0,195.18178
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,CZECH REPUBLIC,1,STANSTED,PRAGUE,268227,268227,0,115775,115715,60,131.67955
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,CZECH REPUBLIC,2,BELFAST INTERNATIONAL,OSTRAVA,362,0,362,0,0,0,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,CZECH REPUBLIC,2,BELFAST INTERNATIONAL,PRAGUE,1671,1671,0,564,564,0,196.2766
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,CZECH REPUBLIC,2,BIGGIN HILL,PRAGUE,10,0,10,4,0,4,150
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,CZECH REPUBLIC,2,BIRMINGHAM,BRNO (TURANY),180,180,0,0,0,0,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,CZECH REPUBLIC,2,BIRMINGHAM,PRAGUE,47060,46729,331,4672,4672,0,907.2774
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,CZECH REPUBLIC,2,BRISTOL,PRAGUE,36941,36941,0,9189,9189,0,302.01328
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,CZECH REPUBLIC,2,CARDIFF WALES,PRAGUE,95,0,95,462,0,462,-79.43723
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,CZECH REPUBLIC,2,EAST MIDLANDS INTERNATIONAL,PRAGUE,1913,1913,0,554,554,0,245.30686
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,CZECH REPUBLIC,2,EDINBURGH,PRAGUE,74251,74251,0,18465,18465,0,302.11752
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,CZECH REPUBLIC,2,GLASGOW,OSTRAVA,62,0,62,0,0,0,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,CZECH REPUBLIC,2,GLASGOW,PRAGUE,14719,14719,0,968,0,968,1420.55785
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,CZECH REPUBLIC,2,GUERNSEY,PRAGUE,125,125,0,0,0,0,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,CZECH REPUBLIC,2,LEEDS BRADFORD,PRAGUE,21907,21767,140,2681,2681,0,717.12048
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,CZECH REPUBLIC,2,LIVERPOOL (JOHN LENNON),PRAGUE,0,0,0,86,0,86,-100
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,CZECH REPUBLIC,2,MANCHESTER,PRAGUE,205399,205399,0,23775,23697,78,763.9285
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,CZECH REPUBLIC,2,NEWCASTLE,PRAGUE,15135,15135,0,2424,2424,0,524.38119
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,ESTONIA,1,GATWICK,TALLIN,27625,27625,0,16244,16244,0,70.06279
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,ESTONIA,1,LUTON,TALLIN,8702,8702,0,0,0,0,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,ESTONIA,1,STANSTED,TALLIN,69236,69236,0,32949,32835,114,110.13081
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,ESTONIA,2,BELFAST INTERNATIONAL,TALLIN,0,0,0,54,0,54,-100
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,ESTONIA,2,BIGGIN HILL,TALLIN,3,0,3,0,0,0,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,ESTONIA,2,CARDIFF WALES,TALLIN,0,0,0,403,0,403,-100
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,ESTONIA,2,EDINBURGH,TALLIN,22943,22943,0,2861,2861,0,701.9224
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,ESTONIA,2,GLASGOW,TALLIN,0,0,0,70,0,70,-100
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,ESTONIA,2,LIVERPOOL (JOHN LENNON),TALLIN,20079,20079,0,2407,2407,0,734.19194
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,HUNGARY,1,GATWICK,BUDAPEST,152971,152971,0,22564,22097,467,577.94274
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,HUNGARY,1,HEATHROW,BUDAPEST,245247,245247,0,30007,30007,0,717.2993
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,HUNGARY,1,LUTON,BUDAPEST,363070,363070,0,139563,139491,72,160.14775
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,HUNGARY,1,LUTON,DEBRECEN,74359,74359,0,20369,20369,0,265.05965
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,HUNGARY,1,STANSTED,BUDAPEST,479766,479766,0,133998,133764,234,258.03967
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,HUNGARY,2,BELFAST CITY (GEORGE BEST),BUDAPEST,45,0,45,0,0,0,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,HUNGARY,2,BELFAST INTERNATIONAL,BUDAPEST,39,0,39,0,0,0,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,HUNGARY,2,BIGGIN HILL,BUDAPEST,8,0,8,4,0,4,100
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,HUNGARY,2,BIRMINGHAM,BUDAPEST,58163,58163,0,8622,8515,107,574.58826
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,HUNGARY,2,BOURNEMOUTH,BUDAPEST,23463,23463,0,3094,3094,0,658.33872
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,HUNGARY,2,BRISTOL,BUDAPEST,54133,54133,0,18354,18354,0,194.93843
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,HUNGARY,2,CARDIFF WALES,BUDAPEST,0,0,0,62,0,62,-100
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,HUNGARY,2,EAST MIDLANDS INTERNATIONAL,BUDAPEST,36099,36099,0,10651,10651,0,238.92592
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,HUNGARY,2,EDINBURGH,BUDAPEST,126147,126147,0,28029,28029,0,350.05887
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,HUNGARY,2,GLASGOW,BUDAPEST,132,132,0,221,0,221,-40.27149
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,HUNGARY,2,GLASGOW,DEBRECEN,0,0,0,39,0,39,-100
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,HUNGARY,2,LEEDS BRADFORD,BUDAPEST,20923,20754,169,1121,1121,0,1766.45852
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,HUNGARY,2,LIVERPOOL (JOHN LENNON),BUDAPEST,26751,26751,0,5881,5612,269,354.87162
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,HUNGARY,2,MANCHESTER,BUDAPEST,139007,139007,0,37930,37536,394,266.48299
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,HUNGARY,2,NEWCASTLE,BUDAPEST,1720,1720,0,1251,1251,0,37.49001
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,HUNGARY,2,PRESTWICK,BUDAPEST,138,0,138,0,0,0,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,LATVIA,1,GATWICK,RIGA,106965,106965,0,39348,39348,0,171.84355
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,LATVIA,1,LUTON,RIGA,99660,99660,0,28667,28667,0,247.64712
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,LATVIA,1,STANSTED,RIGA,210716,210716,0,86374,86374,0,143.95767
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,LATVIA,2,ABERDEEN,RIGA,8178,8178,0,2159,1911,248,278.78648
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,LATVIA,2,BELFAST INTERNATIONAL,RIGA,238,0,238,0,0,0,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,LATVIA,2,BIGGIN HILL,RIGA,8,0,8,8,0,8,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,LATVIA,2,BIRMINGHAM,RIGA,0,0,0,2103,2062,41,-100
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,LATVIA,2,BRISTOL,RIGA,28844,28844,0,2522,2522,0,1043.69548
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,LATVIA,2,DONCASTER SHEFFIELD,RIGA,647,647,0,7791,7791,0,-91.69555
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,LATVIA,2,EAST MIDLANDS INTERNATIONAL,RIGA,38319,38319,0,14870,14870,0,157.69334
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,LATVIA,2,EDINBURGH,RIGA,55651,55417,234,17488,17488,0,218.22392
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,LATVIA,2,LEEDS BRADFORD,RIGA,41712,41712,0,2973,2884,89,1303.02725
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,LATVIA,2,LIVERPOOL (JOHN LENNON),RIGA,0,0,0,126,126,0,-100
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,LATVIA,2,MANCHESTER,RIGA,61666,61666,0,23219,23219,0,165.58422
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,LATVIA,2,NEWCASTLE,RIGA,21398,21398,0,0,0,0,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,LITHUANIA,1,GATWICK,VILNIUS,11045,10664,381,3921,3593,328,181.68834
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,LITHUANIA,1,HEATHROW,VILNIUS,0,0,0,47,47,0,-100
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,LITHUANIA,1,LONDON CITY,VILNIUS,38654,38654,0,21507,21507,0,79.72753
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,LITHUANIA,1,LUTON,KAUNAS,195582,195582,0,84619,84619,0,131.13249
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,LITHUANIA,1,LUTON,PALANGA,36221,36221,0,8438,8438,0,329.26049
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,LITHUANIA,1,LUTON,VILNIUS,212367,212367,0,75689,75689,0,180.57842
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,LITHUANIA,1,SOUTHEND,VILNIUS,0,0,0,78,78,0,-100
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,LITHUANIA,1,STANSTED,KAUNAS,79454,79454,0,31230,31230,0,154.41563
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,LITHUANIA,1,STANSTED,PALANGA,46576,46576,0,13243,13243,0,251.70279
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,LITHUANIA,1,STANSTED,VILNIUS,120084,120084,0,44273,44208,65,171.23529
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,LITHUANIA,2,BELFAST INTERNATIONAL,VILNIUS,13907,13907,0,873,523,350,1493.0126
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,LITHUANIA,2,BIGGIN HILL,VILNIUS,1,0,1,4,0,4,-75
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,LITHUANIA,2,BIRMINGHAM,KAUNAS,449,449,0,0,0,0,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,LITHUANIA,2,BIRMINGHAM,VILNIUS,30180,30180,0,8614,8614,0,250.35988
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,LITHUANIA,2,BRISTOL,KAUNAS,30396,30396,0,14154,14154,0,114.75201
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,LITHUANIA,2,DONCASTER SHEFFIELD,VILNIUS,24274,24274,0,9292,9292,0,161.23547
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,LITHUANIA,2,DUNDEE,KAUNAS,7,0,7,0,0,0,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,LITHUANIA,2,EDINBURGH,KAUNAS,42251,42251,0,14248,14248,0,196.53987
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,LITHUANIA,2,LEEDS BRADFORD,VILNIUS,38889,38889,0,10514,10514,0,269.87826
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,LITHUANIA,2,LIVERPOOL (JOHN LENNON),KAUNAS,25206,25206,0,7287,7219,68,245.90366
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,LITHUANIA,2,LIVERPOOL (JOHN LENNON),VILNIUS,23061,23061,0,12271,12217,54,87.93089
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,LITHUANIA,2,MANCHESTER,KAUNAS,1650,1650,0,1634,1634,0,0.97919
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,1,GATWICK,GDANSK,0,0,0,216,216,0,-100
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,1,GATWICK,KRAKOW,124296,123680,616,20098,20098,0,518.4496
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,1,GATWICK,LUBLIN (PORT LOTNICZY),272,0,272,0,0,0,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,1,GATWICK,RZESZOW,1,0,1,0,0,0,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,1,GATWICK,WARSAW (CHOPIN),706,0,706,770,0,770,-8.31169
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,1,HEATHROW,KRAKOW,59838,59838,0,8861,8861,0,575.29624
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,1,HEATHROW,WARSAW (CHOPIN),411685,411597,88,119505,119505,0,244.49186
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,1,LUTON,BYDGOSZCZ,39976,39976,0,13126,13126,0,204.55584
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,1,LUTON,GDANSK,190379,190379,0,82861,82861,0,129.75706
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,1,LUTON,KATOWICE,200572,200572,0,67617,67617,0,196.62955
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,1,LUTON,KRAKOW,304450,304450,0,99705,99705,0,205.35078
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,1,LUTON,LODZ LUBLINEK,1690,1690,0,0,0,0,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,1,LUTON,LUBLIN (PORT LOTNICZY),156258,156258,0,35970,35970,0,334.41201
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,1,LUTON,POZNAN,105307,105307,0,41757,41757,0,152.19005
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,1,LUTON,RZESZOW,75977,75977,0,24719,24719,0,207.36276
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,1,LUTON,SZYMANY (MAZURY),22553,22553,0,958,958,0,2254.17537
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,1,LUTON,WARSAW (CHOPIN),342471,342471,0,124017,124017,0,176.14843
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,1,LUTON,WARSAW (MODLIN MASOVIA),159,159,0,0,0,0,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,1,LUTON,WROCLAW,115990,115990,0,42251,42251,0,174.52605
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,1,STANSTED,BYDGOSZCZ,64361,64361,0,19717,19717,0,226.4239
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,1,STANSTED,GDANSK,193660,193660,0,69635,69501,134,178.10727
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,1,STANSTED,KATOWICE,148728,148728,0,44177,44177,0,236.66387
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,1,STANSTED,KRAKOW,295090,294721,369,105250,105250,0,180.37055
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,1,STANSTED,LODZ LUBLINEK,81837,81837,0,22936,22936,0,256.80589
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,1,STANSTED,POZNAN,137464,137464,0,45689,45689,0,200.86892
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,1,STANSTED,RZESZOW,117333,117333,0,36471,36471,0,221.71588
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,1,STANSTED,SZCZECIN (GOLENOW),80990,80990,0,30318,30318,0,167.13504
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,1,STANSTED,SZYMANY (MAZURY),28401,28401,0,10707,10707,0,165.25637
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,1,STANSTED,WARSAW (CHOPIN),0,0,0,177,163,14,-100
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,1,STANSTED,WARSAW (MODLIN MASOVIA),322116,322116,0,112224,112224,0,187.02951
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,1,STANSTED,WROCLAW,167472,167472,0,64182,64182,0,160.93297
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,2,ABERDEEN,GDANSK,30658,30658,0,7738,7513,225,296.20057
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,2,BELFAST INTERNATIONAL,GDANSK,0,0,0,5108,5108,0,-100
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,2,BELFAST INTERNATIONAL,KRAKOW,17771,17771,0,6836,6836,0,159.96197
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,2,BELFAST INTERNATIONAL,WARSAW (MODLIN MASOVIA),0,0,0,4758,4758,0,-100
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,2,BIGGIN HILL,GDANSK,0,0,0,2,0,2,-100
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,2,BIGGIN HILL,KATOWICE,0,0,0,20,0,20,-100
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,2,BIGGIN HILL,KRAKOW,7,0,7,0,0,0,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,2,BIGGIN HILL,SZCZECIN (GOLENOW),0,0,0,1,0,1,-100
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,2,BIGGIN HILL,WARSAW (CHOPIN),4,0,4,1,0,1,300
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,2,BIRMINGHAM,BYDGOSZCZ,48148,48148,0,19636,19563,73,145.20269
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,2,BIRMINGHAM,GDANSK,32830,32830,0,13238,13238,0,147.99819
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,2,BIRMINGHAM,KATOWICE,4680,4680,0,11053,11053,0,-57.65855
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,2,BIRMINGHAM,KRAKOW,95006,95006,0,31435,31435,0,202.23
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,2,BIRMINGHAM,POZNAN,29930,29930,0,9109,9109,0,228.57613
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,2,BIRMINGHAM,RZESZOW,170,170,0,0,0,0,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,2,BIRMINGHAM,WARSAW (CHOPIN),32092,31782,310,9278,9278,0,245.89351
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,2,BIRMINGHAM,WARSAW (MODLIN MASOVIA),48650,48650,0,14528,14528,0,234.87059
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,2,BIRMINGHAM,WROCLAW,16046,16046,0,4192,4192,0,282.77672
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,2,BOURNEMOUTH,KATOWICE,0,0,0,142,142,0,-100
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,2,BOURNEMOUTH,KRAKOW,34815,34815,0,13640,13640,0,155.24194
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,2,BOURNEMOUTH,WROCLAW,28972,28972,0,2499,2499,0,1059.34374
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,2,BRISTOL,BYDGOSZCZ,4874,4874,0,0,0,0,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,2,BRISTOL,GDANSK,33135,33135,0,14293,14293,0,131.82677
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,2,BRISTOL,KATOWICE,25749,25749,0,9004,9004,0,185.9729
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,2,BRISTOL,KRAKOW,83218,83218,0,33717,33717,0,146.81318
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,2,BRISTOL,POZNAN,42222,42222,0,12932,12932,0,226.49242
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,2,BRISTOL,RZESZOW,30937,30937,0,3410,3410,0,807.2434
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,2,BRISTOL,WARSAW (MODLIN MASOVIA),39580,39580,0,19895,19895,0,98.94446
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,2,BRISTOL,WROCLAW,31937,31937,0,12936,12936,0,146.88466
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,2,CARDIFF WALES,KATOWICE,0,0,0,76,76,0,-100
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,2,CARDIFF WALES,WARSAW (CHOPIN),162,0,162,0,0,0,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,2,CARDIFF WALES,WROCLAW,434,0,434,0,0,0,0
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,2,DONCASTER SHEFFIELD,GDANSK,38050,38050,0,16141,16141,0,135.73508
20/03/2023 10:46,2022,3,EASTERN EUROPE-EU,POLAND,2,DONCASTER SHEFFIELD,KATOWICE,36627,36627,0,10413,10413,0,251.74301
